corename,latitude,longitude,wdepth,sdepth,mgca,clean,size_lower,size_upper,omega,pH,t_annual,s_annual,t_seasonal,s_seasonal,grid_lat,grid_lon,include,species,reference1,reference2,reference_link1,reference_link2,omega_inv_sq,clean_method
GeoB10024-3 ,-0.768167,99.268167,1381,0.5,5.41,0,250,355,1.268324852,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.621640063,non_reductive
GeoB10024-3 ,-0.768167,99.268167,1381,0.5,4.42,0,355,500,1.268324852,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.621640063,non_reductive
GeoB10025-3 ,-0.674333,99.123167,1149,0.5,7.36,0,250,355,1.275653362,8.057387352,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.61451805,non_reductive
GeoB10025-3 ,-0.674333,99.123167,1149,0.5,5.515,0,250,355,1.275653362,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.61451805,non_reductive
GeoB10025-3 ,-0.674333,99.123167,1149,0.5,4.38,0,355,500,1.275653362,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.61451805,non_reductive
GeoB10026-2 ,-0.944,99.521333,1641,0.5,5.065,0,250,355,1.249008536,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
GeoB10026-2 ,-0.944,99.521333,1641,0.5,4.14,0,355,500,1.249008536,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
GeoB10027-3 ,-0.808833,99.653,875,0.5,7.84,0,250,355,1.342009425,8.057387352,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.555250385,non_reductive
GeoB10027-3 ,-0.808833,99.653,875,0.5,5.35,0,250,355,1.342009425,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.555250385,non_reductive
GeoB10027-3 ,-0.808833,99.653,875,0.5,4.43,0,355,500,1.342009425,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.555250385,non_reductive
GeoB10028-4 ,-0.696667,99.763,522,0.5,7.75,0,250,355,1.620032668,8.057387352,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
GeoB10028-4 ,-0.696667,99.763,522,0.5,6.305,0,250,355,1.620032668,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
GeoB10028-4 ,-0.696667,99.763,522,0.5,4.53,0,355,500,1.620032668,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
GeoB10029-3 ,-1.495833,100.126333,974,0.5,7.46,0,250,355,1.291460991,8.059529305,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.599566576,non_reductive
GeoB10029-3 ,-1.495833,100.126333,974,0.5,5.53,0,250,355,1.291460991,8.059529305,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.599566576,non_reductive
GeoB10029-3 ,-1.495833,100.126333,974,0.5,4.02,0,355,500,1.291460991,8.059529305,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.599566576,non_reductive
GeoB10029-4,-1.4945,100.128,964,0,5.155,0,250,355,1.291460991,8.059529305,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2010,,http://doi.org/10.1016/j.epsl.2010.01.024,,0.599566576,non_reductive
GeoB10033-3 ,-1.563333,99.952167,1756,0.5,5.055,0,250,355,1.249008536,8.05922699,28.97821045,33.78509903,28.97823334,33.78510539,-2.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
GeoB10033-3 ,-1.563333,99.952167,1756,0.5,4.14,0,355,500,1.249008536,8.05922699,28.97821045,33.78509903,28.97823334,33.78510539,-2.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
GeoB10034-3 ,-4.164833,101.499,995,0.5,6.3,0,250,355,1.33187294,8.071775436,28.76980972,33.82188797,28.76981433,33.82186985,-4.5,101.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.563734234,non_reductive
GeoB10034-3 ,-4.164833,101.499,995,0.5,5.25,0,250,355,1.33187294,8.071775436,28.76980972,33.82188797,28.76981433,33.82186985,-4.5,101.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.563734234,non_reductive
GeoB10034-3 ,-4.164833,101.499,995,0.5,4.1,0,355,500,1.33187294,8.071775436,28.76980972,33.82188797,28.76981433,33.82186985,-4.5,101.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.563734234,non_reductive
GeoB10036-3 ,-5.338833,103.657167,1502,0.5,6.31,0,250,355,1.240235567,8.067622185,28.33939934,33.61618805,28.26075641,33.65350411,-5.5,103.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.650117171,non_reductive
GeoB10036-3 ,-5.338833,103.657167,1502,0.5,5.515,0,250,355,1.240235567,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.650117171,non_reductive
GeoB10036-3 ,-5.338833,103.657167,1502,0.5,4.47,0,355,500,1.240235567,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.650117171,non_reductive
GeoB10038-3 ,-5.937167,103.246333,1891,0.5,6.37,0,250,355,1.191959143,8.067622185,28.33939934,33.61618805,28.26075641,33.65350411,-5.5,103.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.703845375,non_reductive
GeoB10038-3 ,-5.937167,103.246333,1891,0.5,4.99,0,250,355,1.191959143,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.703845375,non_reductive
GeoB10038-3 ,-5.937167,103.246333,1891,0.5,4.15,0,355,500,1.191959143,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.703845375,non_reductive
GeoB10038-4,-5.9375,103.346,1891,0,4.78,0,250,355,1.191959143,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,ruber_w,Mohtadi2010,,http://doi.org/10.1016/j.epsl.2010.01.024,,0.703845375,non_reductive
GeoB10039-3 ,-5.868333,103.294167,1799,0.5,6.59,0,250,355,1.233477116,8.067622185,28.33939934,33.61618805,28.26075641,33.65350411,-5.5,103.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.657260914,non_reductive
GeoB10039-3 ,-5.868333,103.294167,1799,0.5,5.605,0,250,355,1.233477116,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.657260914,non_reductive
GeoB10039-3 ,-5.868333,103.294167,1799,0.5,4.15,0,355,500,1.233477116,8.067622185,28.33939934,33.61618805,28.33940172,33.61616961,-5.5,103.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.657260914,non_reductive
GeoB10040-3 ,-6.476167,102.859333,2605,0.5,5.49,0,250,355,1.118686676,8.073629379,28.39749908,33.7557106,28.39748923,33.75574525,-6.5,102.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.799066767,non_reductive
GeoB10040-3 ,-6.476167,102.859333,2605,0.5,4.3,0,355,500,1.118686676,8.073629379,28.39749908,33.7557106,28.39748923,33.75574525,-6.5,102.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.799066767,non_reductive
GeoB10041-3 ,-6.274,103.0085,1540,0.5,6.06,0,250,355,1.249613881,8.068805695,28.35219002,33.59551239,28.35215743,33.5955143,-6.5,103.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.640395569,non_reductive
GeoB10041-3 ,-6.274,103.0085,1540,0.5,5.025,0,250,355,1.249613881,8.068805695,28.35219002,33.59551239,28.35215743,33.5955143,-6.5,103.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.640395569,non_reductive
GeoB10041-3 ,-6.274,103.0085,1540,0.5,4.04,0,355,500,1.249613881,8.068805695,28.35219002,33.59551239,28.35215743,33.5955143,-6.5,103.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.640395569,non_reductive
GeoB10042-2 ,-7.113167,104.642833,2457,0.5,5.125,0,250,355,1.135231853,8.067198753,28.26869011,33.54978943,28.26867819,33.54978307,-7.5,104.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.775944865,non_reductive
GeoB10042-2 ,-7.113167,104.642833,2457,0.5,4.63,0,355,500,1.135231853,8.067198753,28.26869011,33.54978943,28.26867819,33.54978307,-7.5,104.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.775944865,non_reductive
GeoB10044-3 ,-8.499833,109.016333,3346,0.5,5.21,0,250,355,0.978025973,8.058119774,27.92518997,34.08628845,27.92516677,34.08625412,-8.5,109.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,1.045440266,non_reductive
GeoB10047-1 ,-9.308833,109.016333,1780,0.5,4.595,0,250,355,1.276456833,8.054097176,27.90149117,34.13028717,27.90144698,34.1302824,-9.5,109.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.613744672,non_reductive
GeoB10049-5 ,-8.784667,110.496667,1289,0.5,6.14,0,250,355,1.3264575,8.059419632,27.86209106,34.10871124,27.86207501,34.1087176,-8.5,110.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.568346671,non_reductive
GeoB10049-5 ,-8.784667,110.496667,1289,0.5,4.725,0,250,355,1.3264575,8.059419632,27.86209106,34.10871124,27.86207501,34.1087176,-8.5,110.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.568346671,non_reductive
GeoB10049-5 ,-8.784667,110.496667,1289,0.5,3.78,0,355,500,1.3264575,8.059419632,27.86209106,34.10871124,27.86207501,34.1087176,-8.5,110.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.568346671,non_reductive
GeoB10050-1 ,-8.784667,110.496667,1289,0.5,4.96,0,250,355,1.3264575,8.059419632,27.86209106,34.10871124,27.86207501,34.1087176,-8.5,110.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.568346671,non_reductive
GeoB10050-1 ,-8.784667,110.496667,1289,0.5,4.15,0,250,355,1.3264575,8.059419632,27.86209106,34.10871124,27.86207501,34.1087176,-8.5,110.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.568346671,non_reductive
GeoB10058-1 ,-8.683833,112.6375,1113,0.5,6.89,0,250,355,1.299880266,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591824989,non_reductive
GeoB10058-1 ,-8.683833,112.6375,1113,0.5,5.165,0,250,355,1.299880266,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591824989,non_reductive
GeoB10058-1 ,-8.683833,112.6375,1113,0.5,3.79,0,355,500,1.299880266,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591824989,non_reductive
GeoB10059-1 ,-8.678167,112.868,1370,0.5,5.65,0,250,355,1.254413009,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.635504897,non_reductive
GeoB10059-1 ,-8.678167,112.868,1370,0.5,4.98,0,250,355,1.254413009,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.635504897,non_reductive
GeoB10059-1 ,-8.678167,112.868,1370,0.5,3.98,0,355,500,1.254413009,8.065320015,27.86100006,34.20140076,27.86099323,34.20139472,-9.5,112.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.635504897,non_reductive
GeoB10061-5 ,-9.729167,113.024167,2170,0.5,6.1,0,250,355,1.184887767,8.063866615,27.8239994,34.23138809,27.82400004,34.23138142,-9.5,113.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.712271502,non_reductive
GeoB10061-5 ,-9.729167,113.024167,2170,0.5,4.84,0,250,355,1.184887767,8.063866615,27.8239994,34.23138809,27.82400004,34.23138142,-9.5,113.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.712271502,non_reductive
GeoB10063-5,-9.646,118.15,2501,0.5,6.7,0,250,355,1.063359737,8.075537682,28.27679062,34.10271072,27.76989873,34.1010242,-9.5,118.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.88438135,non_reductive
GeoB10063-5,-9.646,118.15,2501,0.5,4.925,0,250,355,1.063359737,8.075537682,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.88438135,non_reductive
GeoB10063-5,-9.646,118.15,2501,0.5,3.77,0,355,500,1.063359737,8.075537682,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.88438135,non_reductive
GeoB10064-5,-9.539333,118.3005,2033,0.5,5.93,0,250,355,1.120681167,8.075537682,28.27679062,34.10271072,27.76989873,34.1010242,-9.5,118.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.796225079,non_reductive
GeoB10064-5,-9.539333,118.3005,2033,0.5,4.74,0,250,355,1.120681167,8.075537682,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.796225079,non_reductive
GeoB10064-5,-9.539333,118.3005,2033,0.5,3.83,0,355,500,1.120681167,8.075537682,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.796225079,non_reductive
GeoB10065-9,-9.2235,118.8925,1284,0.5,5.75,0,250,355,1.308064938,8.075537682,28.27679062,34.10271072,27.76989873,34.1010242,-9.5,118.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.584441963,non_reductive
GeoB10065-9,-9.2235,118.8925,1284,0.5,5.05,0,250,355,1.308064938,8.075537682,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.584441963,non_reductive
GeoB10067-5,-9.149,119.2905,1136,0.5,4.57,0,250,355,1.321490169,8.07363987,28.27679062,34.10271072,28.27675056,34.10271517,-9.5,118.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.572627402,non_reductive
GeoB10068-2 ,-9.6,121.15,2010,0.5,4.485,0,250,355,1.096427679,8.070508003,27.98159027,34.10758972,27.98155181,34.10757669,-9.5,121.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.831840419,non_reductive
GeoB10068-2 ,-9.6,121.15,2010,0.5,3.92,0,355,500,1.096427679,8.070508003,27.98159027,34.10758972,27.98155181,34.10757669,-9.5,121.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.831840419,non_reductive
GeoB10069-3,-9.00991,120.01528,1250,13,3.84,1,212,300,1.3464818,8.0719347,27.98159027,34.10758972,27.98155181,34.10757669,-9.5,121.5,1,ruber_w,Gibbons2014,,http://doi.org/10.1016/j.epsl.2013.11.032,,0.551567953,reductive
GeoB10069-4,-9.595,120.915833,1249,0.5,6.94,0,250,355,1.3464818,8.0719347,27.98159027,34.10758972,27.82942096,34.07908457,-9.5,121.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.551567953,non_reductive
GeoB10069-4,-9.595,120.915833,1249,0.5,5.115,0,250,355,1.3464818,8.0719347,27.98159027,34.10758972,27.98155181,34.10757669,-9.5,121.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.551567953,non_reductive
GeoB10069-4,-9.595,120.915833,1249,0.5,3.9,0,355,500,1.3464818,8.0719347,27.98159027,34.10758972,27.98155181,34.10757669,-9.5,121.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.551567953,non_reductive
GeoB1103-3,0.6,-9.26,4321,0.5,2.91,0,355,400,0.941242814,8.055003166,26.34440041,35.34098816,26.34440152,35.34097354,0.5,-9.5,1,sacculifer,Regenberg2009,,http://doi.org/10.1016/j.epsl.2008.12.019,,1.128747114,non_reductive
GeoB1104-5,-1.163,-10.705,3724,0.5,3.67,0,355,400,1.184005141,8.053807259,25.72819138,35.62831116,25.72816054,35.62833691,-1.5,-10.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.713333835,non_reductive
GeoB1104-5,-1.163,-10.705,3724,0.5,3.52,0,355,400,1.184005141,8.053807259,25.72819138,35.62831116,25.72816054,35.62833691,-1.5,-10.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.713333835,non_reductive
GeoB1104-5,-1.163,-10.705,3724,0.5,2.87,0,355,400,1.184005141,8.053807259,25.72819138,35.62831116,25.72816054,35.62833691,-1.5,-10.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.713333835,non_reductive
GeoB1105-3,-1.665,-12.42833333,3232,0.5,3.08,0,355,400,1.309386611,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.583262706,non_reductive
GeoB1105-3,-1.665,-12.42833333,3232,0.5,3.36,0,355,400,1.309386611,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.583262706,non_reductive
GeoB1105-3,-1.665,-12.42833333,3232,0.5,2.9,0,355,400,1.309386611,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.583262706,non_reductive
GeoB1106-5,-1.76,-12.552,2471,0.5,3.04,0,355,400,1.480063438,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.456498484,non_reductive
GeoB1106-5,-1.76,-12.552,2471,0.5,4.09,0,355,400,1.480063438,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.456498484,non_reductive
GeoB1106-5,-1.76,-12.552,2471,0.5,3.17,0,355,400,1.480063438,8.051737785,25.82689095,35.69571304,25.82688173,35.69571877,-1.5,-12.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.456498484,non_reductive
GeoB1108-6,-2.173,-9.873,3897,0.5,3.41,0,355,400,1.048318624,8.051905632,25.59819031,35.66991043,25.5981644,35.66994699,-2.5,-9.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.909941342,non_reductive
GeoB1108-6,-2.173,-9.873,3897,0.5,3.23,0,355,400,1.048318624,8.051905632,25.59819031,35.66991043,25.5981644,35.66994699,-2.5,-9.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.909941342,non_reductive
GeoB1108-6,-2.173,-9.873,3897,0.5,2.69,0,355,400,1.048318624,8.051905632,25.59819031,35.66991043,25.5981644,35.66994699,-2.5,-9.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.909941342,non_reductive
GeoB1111-5,-5.842,-8.65,3757,0.5,3.03,0,355,400,1.052533031,8.042925835,25.56100082,35.83901215,25.56100909,35.83903948,-5.5,-8.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.902669009,non_reductive
GeoB1111-5,-5.842,-8.65,3757,0.5,3.57,0,355,400,1.052533031,8.042925835,25.56100082,35.83901215,25.56100909,35.83903948,-5.5,-8.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.902669009,non_reductive
GeoB1111-5,-5.842,-8.65,3757,0.5,3.45,0,355,400,1.052533031,8.042925835,25.56100082,35.83901215,25.56100909,35.83903948,-5.5,-8.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.902669009,non_reductive
GeoB1112-3,-5.778,-10.743,3128,0.5,3.29,0,355,400,1.312137961,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.580819247,non_reductive
GeoB1112-3,-5.778,-10.743,3128,0.5,3.71,0,355,400,1.312137961,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.580819247,non_reductive
GeoB1112-3,-5.778,-10.743,3128,0.5,3.26,0,355,400,1.312137961,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,sacculifer,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.580819247,non_reductive
GeoB1113-7,-5.745,-11.035,2373,0.5,3.79,0,355,400,1.459193945,8.048266411,25.77099991,35.88679886,25.7710015,35.88679536,-5.5,-11.5,1,ruber_p,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.469649606,non_reductive
GeoB1113-7,-5.745,-11.035,2373,0.5,3.93,0,355,400,1.459193945,8.048266411,25.77099991,35.88679886,25.7710015,35.88679536,-5.5,-11.5,1,ruber_w,Regenberg2009,Steph2009,http://doi.org/10.1016/j.epsl.2008.12.019,http://10.1016/j.marmicro.2008.12.004,0.469649606,non_reductive
